intervention,phase,ct_id,pmid
intervention87,phase 2,nct00896493,32941647
intervention87,phase 2,nct00896493,24307695
intervention87,phase 2,nct00119392,30454872
intervention87,phase 2,nct00119392,21508413
intervention87,phase 2,nct00003335,22002488
intervention87,phase 2,nct00003335,18769450
intervention87,phase 2,nct00003335,19286996
intervention87,phase 2,nct00003335,17910637
intervention87,phase 2,nct00003335,22041851
intervention87,phase 2,nct00045435,32499241
intervention87,phase 2,nct00066794,29618479
intervention87,phase 1/phase 2,nct00365287,21403127
intervention87,phase 1/phase 2,nct00365287,19179301
intervention87,phase 1/phase 2,nct00365287,22430088
intervention87,phase 1/phase 2,nct00078858,32499241
intervention87,phase 1/phase 2,nct00003954,32499241
intervention87,phase 1/phase 2,nct00281983,23435461
intervention87,phase 1/phase 2,nct00281983,20595516
intervention87,phase 1/phase 2,nct00006251,32499241
intervention87,phase 2/phase 3,nct00003187,34146644
intervention87,phase 1,nct00008177,19786617
intervention184,phase 2,nct02017015,28205231
intervention184,phase 2,nct02598310,30963212
intervention184,phase 1,nct03435250,33829783
intervention184,phase 1/phase 2,nct01621243,32361265
intervention184,phase 1/phase 2,nct01621243,29158367
intervention184,phase 1/phase 2,nct01858883,30115734
intervention184,phase 1/phase 2,nct01893801,31580386
intervention184,phase 1/phase 2,nct01488552,26132091
intervention184,phase 1/phase 2,nct01962103,32554315
intervention184,phase 1/phase 2,nct01962103,29936064
intervention184,phase 1/phase 2,nct01962103,31401903
intervention184,phase 1/phase 2,nct01730222,30220407
intervention184,phase 1/phase 2,nct01730222,30149366
intervention184,phase 1/phase 2,nct01730222,27404453
intervention184,phase 1/phase 2,nct00544648,25845992
intervention185,phase 3,nct02371369,32755241
intervention185,phase 3,nct02371369,27041409
intervention185,phase 3,nct02371369,33289960
intervention185,phase 3,nct02371369,31229240
intervention185,phase 3,nct02371369,33197285
intervention185,phase 1,nct03158103,31213500
intervention185,phase 1,nct03291288,33289960
intervention185,phase 1,nct02734433,33289960
intervention185,phase 1,nct02734433,30825104
intervention158,phase 2,nct01767194,28549783
intervention158,phase 2,nct01767194,32343642
intervention158,phase 2,nct02562716,33475684
intervention158,phase 2,nct02562716,32740235
intervention158,phase 1,nct02419495,33909232
intervention158,phase 1,nct01787500,27729313
intervention158,phase 3,nct00354835,31174239
intervention158,phase 3,nct00354835,30091945
intervention158,phase 3,nct00980460,30975630
intervention158,phase 1/phase 2,nct02620865,32939319
intervention186,phase 3,nct00196872,31075727
intervention186,phase 3,nct00196872,34037241
intervention187,phase 3,nct00412061,28444114
intervention187,phase 3,nct00412061,23187897
intervention187,phase 3,nct00412061,22119496
intervention187,phase 2/phase 3,nct00426153,26166166
intervention100,phase 2,nct00231842,22055846
intervention100,phase 2,nct00450801,33735476
intervention100,phase 2,nct00667342,24637635
intervention100,phase 2,nct00936936,26199392
intervention100,phase 2,nct00864318,33675184
intervention100,phase 2,nct02544425,33277620
intervention100,phase 2,nct02329080,33513372
intervention100,phase 2,nct00878254,33735476
intervention100,phase 2,nct01602666,31545689
intervention100,phase 2,nct00267046,20855800
intervention100,phase 3,nct00613457,31601692
intervention100,phase 3,nct00613457,26888258
intervention100,phase 3,nct00613457,26853647
intervention100,phase 3,nct00613457,24415536
intervention100,phase 3,nct00613457,21719599
intervention100,phase 3,nct00613457,20154213
intervention100,phase 3,nct00613457,29148893
intervention100,phase 3,nct00134030,27569442
intervention100,phase 3,nct00134030,25421877
intervention100,phase 3,nct00134030,31401903
intervention100,phase 3,nct02703272,30546948
intervention100,phase 3,nct02305654,29184781
intervention100,phase 3,nct02393859,33651091
intervention100,phase 3,nct00796120,24512981
intervention100,phase 3,nct04043494,33152759
intervention100,phase 1,nct02219737,29386196
intervention100,phase 1,nct02677116,28838379
intervention100,phase 2/phase 3,nct00720109,29812996
intervention100,phase 2/phase 3,nct02180867,32702309
intervention100,phase 1/phase 2,nct02432274,31401903
intervention100,phase 1/phase 2,nct02018861,30803990
intervention100,phase 1/phase 2,nct02018861,32345620
intervention188,phase 2,nct00811135,22467666
intervention188,phase 3,nct00929240,25273343
intervention188,phase 3,nct00089479,34037241
intervention189,phase 2,nct00717405,22377126
intervention189,phase 2,nct00811135,22467666
intervention189,phase 3,nct02402712,33748921
intervention189,phase 3,nct01120184,31146717
intervention189,phase 3,nct01120184,23837759
intervention189,phase 3,nct01120184,22437872
intervention189,phase 3,nct01120184,22003071
intervention190,phase 2,nct01712009,29147854
intervention190,phase 1,nct02052908,32641470
intervention191,phase 2,nct00186628,22563089
intervention191,phase 2,nct01985126,32470437
intervention191,phase 2,nct01985126,29445583
intervention191,phase 2,nct01985126,27307294
intervention191,phase 2,nct01985126,26778538
intervention191,phase 2,nct01985126,30536810
intervention191,phase 2,nct02839668,32616309
intervention191,phase 1,nct01998971,28637662
intervention191,phase 1,nct01998971,31113777
intervention191,phase 1,nct01998971,33112184
intervention191,phase 1,nct01998971,32078124
intervention191,phase 1,nct02648490,33713216
intervention191,phase 1,nct01607905,28630120
intervention192,phase 2,nct02839668,32616309
intervention193,phase 2,nct00083382,18669874
intervention193,phase 2,nct00242203,33591469
intervention193,phase 2,nct00242203,20362507
intervention25,phase 3,nct00321464,32474744
intervention25,phase 3,nct00321464,26335402
intervention25,phase 3,nct00321464,26093811
intervention25,phase 3,nct00321464,25976743
intervention25,phase 3,nct00321464,23975226
intervention25,phase 3,nct00321464,22975218
intervention25,phase 3,nct00321464,21060033
intervention25,phase 3,nct00193856,30579763
intervention25,phase 3,nct00193856,27799048
intervention25,phase 3,nct00193856,25130995
intervention25,phase 3,nct00193856,23151431
intervention25,phase 3,nct00193856,26072289
intervention25,phase 3,nct00193856,23127770
intervention25,phase 3,nct00330759,29972647
intervention25,phase 3,nct00330759,32747990
intervention25,phase 3,nct00330759,24162260
intervention25,phase 3,nct00330759,26093811
intervention25,phase 3,nct00330759,25976743
intervention25,phase 3,nct00330759,22975218
intervention25,phase 3,nct00330759,23975226
intervention25,phase 3,nct00556374,30795951
intervention25,phase 3,nct00556374,26040499
intervention25,phase 3,nct00352846,23276888
intervention25,phase 2/phase 3,nct00268476,28578639
intervention25,phase 2/phase 3,nct00268476,33599706
intervention25,phase 2/phase 3,nct00268476,29529169
intervention25,phase 2/phase 3,nct00268476,30355464
intervention25,phase 2/phase 3,nct00268476,26606329
intervention25,phase 2/phase 3,nct00268476,26719232
intervention25,phase 2/phase 3,nct00268476,22978443
intervention25,phase 2/phase 3,nct00268476,22452894
intervention25,phase 2/phase 3,nct00268476,33270906
intervention25,phase 2/phase 3,nct00268476,19519885
intervention25,phase 2/phase 3,nct00268476,27450106
intervention25,phase 2/phase 3,nct00268476,28800492
intervention25,phase 2/phase 3,nct00268476,24985962
intervention25,phase 2/phase 3,nct00268476,22747660
intervention99,phase 2,nct03659136,33451345
intervention99,phase 2,nct02549430,29893790
intervention99,phase 2,nct02549430,33761970
intervention99,phase 2,nct01381874,26504153
intervention99,phase 2,nct00073073,26758879
intervention99,phase 2,nct01965080,24498853
intervention99,phase 2,nct01783444,29862411
intervention99,phase 2,nct02069093,32043762
intervention99,phase 2,nct02069093,31594912
intervention99,phase 2,nct02069093,28314691
intervention99,phase 2,nct01963481,29124456
intervention99,phase 2,nct01698918,29566104
intervention99,phase 2,nct00793546,24674873
intervention99,phase 2,nct01605396,28681171
intervention99,phase 1,nct01870505,32864625
intervention99,phase 1,nct02123823,33451345
intervention99,phase 1,nct02057133,24919854
intervention99,phase 3,nct00066690,29863451
intervention99,phase 3,nct00066690,28911092
intervention99,phase 3,nct00066690,26092816
intervention99,phase 3,nct00066690,25495490
intervention99,phase 3,nct00066690,24881463
intervention99,phase 3,nct00066690,31618131
intervention99,phase 3,nct00066690,27044936
intervention99,phase 3,nct00066690,27022111
intervention99,phase 3,nct00066690,24095609
intervention99,phase 3,nct00863655,27532364
intervention99,phase 3,nct00863655,25231953
intervention99,phase 3,nct00863655,24615500
intervention99,phase 3,nct00863655,23962028
intervention99,phase 3,nct00863655,24158787
intervention99,phase 3,nct00863655,22149876
intervention99,phase 3,nct00863655,29522361
intervention99,phase 3,nct00863655,26503204
intervention99,phase 3,nct00863655,23404211
intervention99,phase 3,nct00310180,34137783
intervention99,phase 3,nct00310180,31566680
intervention99,phase 3,nct00310180,31157962
intervention99,phase 3,nct00310180,29860917
intervention99,phase 3,nct00310180,26412349
intervention99,phase 3,nct00310180,32271671
intervention99,phase 3,nct00310180,31409130
intervention99,phase 3,nct01626222,30515367
intervention99,phase 3,nct01626222,29992557
intervention99,phase 3,nct02115282,28326839
intervention99,phase 3,nct01303679,26916095
intervention35,phase 3,nct01228734,32051297
intervention35,phase 3,nct01228734,31849531
intervention35,phase 3,nct01228734,30199311
intervention194,phase 3,nct02330926,29440149
intervention195,phase 2,nct01185145,33777758
intervention195,phase 2,nct01185145,23824363
intervention196,phase 2,nct02886585,32483359
intervention196,phase 1,nct03883776,32617641
intervention197,phase 2/phase 3,nct02435537,27002003
intervention198,phase 3,nct02927379,29388288
intervention198,phase 2/phase 3,nct03086148,30157913
intervention199,phase 2,nct03051659,32880602
intervention199,phase 2,nct01269346,31195996
intervention199,phase 2,nct02178241,31390274
intervention199,phase 3,nct00337103,27398025
intervention199,phase 3,nct00337103,26567010
intervention199,phase 3,nct00337103,27391598
intervention199,phase 3,nct00337103,25605862
intervention199,phase 3,nct00337103,27177860
intervention199,phase 3,nct00337103,20299316
intervention199,phase 1,nct00410553,26554651
intervention199,phase 1,nct03502681,33741296
intervention200,phase 1,nct02242045,32856068
intervention200,phase 1,nct02457598,32156743
intervention200,phase 1,nct02457598,28178345
intervention200,phase 1,nct01088048,31723767
intervention200,phase 1,nct01088048,29296805
intervention200,phase 1,nct01088048,21816833
intervention200,phase 3,nct02970318,33709202
intervention200,phase 3,nct02970318,32459600
intervention200,phase 3,nct01539512,32599655
intervention200,phase 3,nct01539512,33297794
intervention200,phase 3,nct01539512,24450857
intervention200,phase 3,nct01569295,31729982
intervention200,phase 3,nct01569295,28139405
intervention200,phase 3,nct01659021,32599655
intervention200,phase 3,nct01659021,28257752
intervention200,phase 2,nct01796470,26968534
intervention200,phase 2,nct01282424,33297794
intervention200,phase 2,nct01282424,24450858
intervention200,phase 2,nct02135133,30967392
intervention200,phase 2,nct02135133,27247136
intervention200,phase 2,nct01393106,28327905
intervention200,phase 2,nct02332980,28424162
intervention200,phase 2,nct02962401,33961019
intervention200,phase 2,nct01203930,26472751
intervention200,phase 1/phase 2,nct01090414,29296805
intervention200,phase 1/phase 2,nct01090414,24615777
intervention200,phase 1/phase 2,nct01090414,24615776
intervention201,phase 3,nct02061657,26174128
intervention171,phase 2,nct03531827,33632874
intervention171,phase 2,nct03531827,32897402
intervention171,phase 2,nct03531827,31927166
intervention171,phase 2,nct02057939,32063492
intervention171,phase 2,nct02058706,33496795
intervention171,phase 2,nct01650194,26343110
intervention171,phase 2,nct01288911,27497762
intervention171,phase 2,nct01288911,26774508
intervention171,phase 2,nct01288911,30189902
intervention171,phase 3,nct02987543,32955174
intervention171,phase 3,nct02987543,32343890
intervention202,phase 1/phase 2,nct00440726,22653976
intervention202,phase 1/phase 2,nct00440726,20582937
intervention202,phase 1,nct01186328,24276047
intervention202,phase 2,nct00973752,27171984
intervention202,phase 3,nct02393859,33651091
intervention203,phase 2,nct01795703,25425730
intervention203,phase 2,nct01756638,25320340
intervention203,phase 2,nct02867020,31122212
intervention203,phase 2,nct01972217,29880291
intervention203,phase 3,nct02043678,32404868
intervention203,phase 3,nct02043678,30738780
intervention203,phase 3,nct02043678,31823152
intervention203,phase 1/phase 2,nct02711137,31527168
intervention203,phase 2/phase 3,nct00268476,28578639
intervention203,phase 2/phase 3,nct00268476,33599706
intervention203,phase 2/phase 3,nct00268476,29529169
intervention203,phase 2/phase 3,nct00268476,30355464
intervention203,phase 2/phase 3,nct00268476,26606329
intervention203,phase 2/phase 3,nct00268476,26719232
intervention203,phase 2/phase 3,nct00268476,22978443
intervention203,phase 2/phase 3,nct00268476,22452894
intervention203,phase 2/phase 3,nct00268476,33270906
intervention203,phase 2/phase 3,nct00268476,19519885
intervention203,phase 2/phase 3,nct00268476,27450106
intervention203,phase 2/phase 3,nct00268476,28800492
intervention203,phase 2/phase 3,nct00268476,24985962
intervention203,phase 2/phase 3,nct00268476,22747660
intervention25,phase 1,nct00892242,24089656
intervention25,phase 2/phase 3,nct00524849,21936956
intervention25,phase 2/phase 3,nct00524849,20882405
intervention25,phase 2/phase 3,nct01006395,34104395
intervention25,phase 2,nct00577642,24958808
intervention25,phase 2,nct00889590,31040253
intervention25,phase 2,nct01341262,21900189
intervention25,phase 3,nct00987636,26271204
intervention25,phase 3,nct00987636,31853559
intervention25,phase 3,nct00987636,31553693
intervention25,phase 3,nct00320710,28125763
intervention25,phase 3,nct00171340,23047045
intervention25,phase 3,nct01345019,33560384
intervention25,phase 3,nct01345019,32524500
